peptide_id,organism,recovery_status,censor_type,recovered_min_uM,recovered_max_uM
9915,Acinetobacter baumannii,recovered,ranged,18.0,36.0
9915,Pseudomonas aeruginosa,recovered,ranged,36.0,73.0
9920,Lacticaseibacillus paracasei,recovered,ranged,24.2,29.0
9920,Lactococcus lactis,recovered,ranged,12.1,14.5
9920,Listeria innocua,recovered,ranged,8.46,10.9
9920,Micrococcus luteus,recovered,ranged,21.7,26.6
9920,Staphylococcus aureus,recovered,ranged,109.0,121.0
9921,Alcaligenes faecalis,recovered,censored,139.0,inf
9922,Staphylococcus aureus,recovered,censored,128.0,inf
9923,Staphylococcus aureus,recovered,censored,128.0,inf
9924,Acinetobacter baumannii,recovered,censored,294.0,inf
9924,Klebsiella pneumoniae,recovered,censored,294.0,inf
9924,Pseudomonas aeruginosa,recovered,censored,294.0,inf
9926,Acinetobacter baumannii,recovered,ranged,18.0,36.0
9927,Pseudomonas aeruginosa,recovered,ranged,36.0,73.0
9928,Bacillus subtilis,recovered,ranged,0.6,1.1
9928,Escherichia coli,recovered,ranged,9.1,18.0
9929,Acinetobacter baumannii,recovered,ranged,18.0,36.0
9929,Bacillus subtilis,recovered,ranged,1.1,2.3
9931,Escherichia coli,recovered,ranged,18.0,36.0
9932,Acinetobacter baumannii,recovered,ranged,18.0,36.0
9934,Bacillus subtilis,recovered,ranged,0.6,1.1
9935,Acinetobacter baumannii,recovered,ranged,9.1,18.0
9936,Acinetobacter baumannii,recovered,ranged,18.0,36.0
9936,Bacillus subtilis,recovered,ranged,1.1,2.3
9936,Pseudomonas aeruginosa,recovered,ranged,36.0,73.0
9937,Bacillus subtilis,recovered,ranged,1.1,2.3
9938,Escherichia coli,recovered,ranged,18.0,36.0
9939,Acinetobacter baumannii,recovered,ranged,18.0,36.0
9939,Pseudomonas aeruginosa,recovered,ranged,18.0,36.0
9940,Escherichia coli,recovered,ranged,9.1,18.0
9940,Pseudomonas aeruginosa,recovered,ranged,36.0,73.0
9941,Pseudomonas aeruginosa,recovered,ranged,36.0,73.0
9942,Pseudomonas aeruginosa,recovered,ranged,36.0,73.0
9943,Pseudomonas aeruginosa,recovered,ranged,9.1,18.0
9944,Acinetobacter baumannii,recovered,ranged,18.0,36.0
9962,Bacillus subtilis,recovered,censored,64.0,inf
9962,Enterococcus faecalis,recovered,censored,64.0,inf
9962,Salmonella enterica,recovered,censored,64.0,inf
9962,Salmonella typhimurium,recovered,censored,64.0,inf
9962,Staphylococcus aureus,recovered,censored,64.0,inf
9962,Staphylococcus epidermidis,recovered,censored,64.0,inf
9963,Bacillus subtilis,recovered,censored,64.0,inf
9963,Salmonella typhimurium,recovered,censored,64.0,inf
9969,Salmonella enterica,recovered,censored,40.0,inf
9970,Burkholderia cepacia,recovered,censored,50.0,inf
9970,Enterobacter cloacae,recovered,censored,50.0,inf
9970,Enterococcus faecalis,recovered,censored,50.0,inf
9970,Pseudomonas aeruginosa,recovered,censored,50.0,inf
9971,Burkholderia cepacia,recovered,censored,50.0,inf
9971,Pseudomonas aeruginosa,recovered,censored,50.0,inf
9984,Bacillus subtilis,recovered,ranged,4.3,5.7
9984,Escherichia coli,recovered,ranged,1.7,2.3
9984,Klebsiella pneumoniae,recovered,ranged,2.6,3.4
9984,Pseudomonas aeruginosa,recovered,ranged,4.3,5.7
9985,Bacillus subtilis,recovered,ranged,7.7,10.3
9985,Escherichia coli,recovered,ranged,4.3,5.7
9985,Klebsiella pneumoniae,recovered,ranged,4.3,5.7
9985,Pseudomonas aeruginosa,recovered,ranged,7.7,10.3
9986,Bacillus subtilis,recovered,ranged,7.3,9.7
9986,Escherichia coli,recovered,ranged,3.1,3.9
9986,Klebsiella pneumoniae,recovered,ranged,2.8,3.6
9986,Pseudomonas aeruginosa,recovered,ranged,6.0,8.0
9987,Bacillus subtilis,recovered,ranged,7.7,10.3
9987,Escherichia coli,recovered,ranged,3.4,4.6
9987,Klebsiella pneumoniae,recovered,ranged,3.1,4.1
9987,Pseudomonas aeruginosa,recovered,ranged,6.5,8.5
9991,Pseudomonas aeruginosa,recovered,censored,150.0,inf
10031,Acinetobacter baumannii,recovered,ranged,4.0,9.0
10031,Bacillus subtilis,recovered,ranged,0.6,1.1
10031,Escherichia coli,recovered,ranged,2.0,4.0
10032,Acinetobacter baumannii,recovered,ranged,9.0,18.0
10032,Escherichia coli,recovered,ranged,4.5,9.0
10033,Pseudomonas aeruginosa,recovered,ranged,9.0,18.0
10040,Escherichia coli,recovered,ranged,21.0,23.0
10040,Pseudomonas aeruginosa,recovered,ranged,43.0,45.0
10040,Staphylococcus aureus,recovered,ranged,349.0,351.0
10041,Bifidobacterium longum,recovered,censored,101.0,inf
10041,Lactobacillus acidophilus,recovered,censored,101.0,inf
10042,Bifidobacterium longum,recovered,censored,84.8,inf
10042,Lactobacillus acidophilus,recovered,censored,84.8,inf
10048,Bacillus subtilis,recovered,censored,256.0,inf
10048,Enterococcus faecalis,recovered,censored,256.0,inf
10048,Staphylococcus aureus,recovered,censored,256.0,inf
10048,Staphylococcus epidermidis,recovered,censored,256.0,inf
10049,Bacillus cereus,recovered,censored,25.0,inf
10049,Bacillus licheniformis,recovered,censored,25.0,inf
10049,Bifidobacterium longum,recovered,censored,63.9,inf
10049,Lactobacillus acidophilus,recovered,censored,63.9,inf
10050,Klebsiella pneumoniae,recovered,censored,134.0,inf
10050,Streptococcus pneumoniae,recovered,ranged,16.8,134.0
10051,Enterobacter cloacae,recovered,censored,135.0,inf
10051,Klebsiella pneumoniae,recovered,censored,135.0,inf
10051,Pseudomonas aeruginosa,recovered,censored,135.0,inf
10051,Streptococcus pneumoniae,recovered,ranged,8.46,135.0
10052,Streptococcus pneumoniae,recovered,ranged,4.1,32.8
10053,Klebsiella pneumoniae,recovered,censored,135.0,inf
10053,Streptococcus pneumoniae,recovered,ranged,8.47,67.7
10054,Streptococcus pneumoniae,recovered,ranged,8.81,70.5
10060,Pseudomonas aeruginosa,recovered,ranged,9.0,18.0
10061,Acinetobacter baumannii,recovered,ranged,9.0,18.0
10061,Bacillus subtilis,recovered,ranged,0.6,1.1
10062,Escherichia coli,recovered,ranged,4.5,9.0
10063,Bacillus megaterium,recovered,censored,125.0,inf
10063,Bacillus pumilus,recovered,censored,125.0,inf
10063,Vibrio cholerae,recovered,censored,125.0,inf
10066,Acinetobacter baumannii,recovered,censored,25.0,inf
10066,Staphylococcus aureus,recovered,censored,25.0,inf
10068,Acinetobacter baumannii,recovered,ranged,9.0,18.0
10070,Acinetobacter baumannii,recovered,ranged,9.0,18.0
10070,Bacillus subtilis,recovered,ranged,0.6,1.1
10070,Pseudomonas aeruginosa,recovered,ranged,9.0,18.0
10071,Enterococcus faecium,recovered,ranged,1.3,18.7
10071,Escherichia coli,recovered,ranged,0.7,9.3
10071,Pseudomonas aeruginosa,recovered,ranged,0.7,9.3
10071,Staphylococcus aureus,recovered,ranged,0.7,9.3
10074,Staphylococcus epidermidis,recovered,censored,101.0,inf
10078,Escherichia coli,recovered,ranged,9.0,18.0
10078,Pseudomonas aeruginosa,recovered,ranged,9.0,18.0
10079,Acinetobacter baumannii,recovered,ranged,18.4,46.1
10079,Escherichia coli,recovered,censored,461.0,inf
10080,Acinetobacter baumannii,recovered,ranged,33.7,63.2
10084,Pseudomonas aeruginosa,recovered,ranged,9.0,18.0
10086,Escherichia coli,recovered,ranged,4.5,9.0
10086,Pseudomonas aeruginosa,recovered,ranged,18.0,36.0
10090,Bacillus subtilis,recovered,censored,45.0,inf
10090,Burkholderia cepacia,recovered,censored,45.0,inf
10090,Escherichia coli,recovered,censored,44.9,inf
10090,Stenotrophomonas maltophilia,recovered,censored,45.0,inf
10092,Staphylococcus aureus,recovered,censored,48.8,inf
10093,Staphylococcus aureus,recovered,censored,50.6,inf
10094,Escherichia coli,recovered,censored,54.0,inf
10094,Staphylococcus aureus,recovered,censored,54.0,inf
10095,Stenotrophomonas maltophilia,recovered,censored,45.0,inf
10098,Burkholderia cepacia,recovered,censored,46.0,inf
10098,Stenotrophomonas maltophilia,recovered,censored,46.0,inf
10099,Stenotrophomonas maltophilia,recovered,censored,134.0,inf
10102,Acinetobacter baumannii,recovered,ranged,4.5,9.0
10102,Bacillus subtilis,recovered,ranged,0.6,1.1
10102,Escherichia coli,recovered,ranged,9.0,18.0
10103,Bacillus subtilis,recovered,censored,45.0,inf
10103,Burkholderia cepacia,recovered,censored,45.0,inf
10103,Escherichia coli,recovered,censored,46.7,inf
10103,Stenotrophomonas maltophilia,recovered,censored,45.0,inf
10104,Burkholderia cepacia,recovered,censored,48.0,inf
10104,Stenotrophomonas maltophilia,recovered,censored,48.0,inf
10108,Acinetobacter baumannii,recovered,ranged,4.5,9.0
10108,Bacillus subtilis,recovered,ranged,0.6,1.1
10108,Escherichia coli,recovered,ranged,4.5,9.0
10108,Pseudomonas aeruginosa,recovered,ranged,18.0,36.0
10109,Acinetobacter baumannii,recovered,ranged,4.5,9.0
10115,Enterococcus faecalis,recovered,censored,726.0,inf
10115,Escherichia coli,recovered,censored,181.0,inf
10115,Pseudomonas aeruginosa,recovered,censored,181.0,inf
10115,Staphylococcus aureus,recovered,censored,181.0,inf
10116,Enterococcus faecalis,recovered,censored,672.0,inf
10116,Escherichia coli,recovered,censored,168.0,inf
10116,Pseudomonas aeruginosa,recovered,censored,168.0,inf
10116,Staphylococcus aureus,recovered,censored,168.0,inf
10117,Enterococcus faecalis,recovered,censored,599.0,inf
10117,Escherichia coli,recovered,censored,150.0,inf
10117,Pseudomonas aeruginosa,recovered,censored,150.0,inf
10117,Staphylococcus aureus,recovered,censored,150.0,inf
10122,Enterococcus faecalis,recovered,censored,672.0,inf
10122,Pseudomonas aeruginosa,recovered,censored,168.0,inf
10122,Staphylococcus aureus,recovered,censored,168.0,inf
10123,Enterococcus faecalis,recovered,censored,648.0,inf
10123,Escherichia coli,recovered,censored,162.0,inf
10123,Pseudomonas aeruginosa,recovered,censored,162.0,inf
10123,Staphylococcus aureus,recovered,censored,162.0,inf
10124,Enterococcus faecalis,recovered,censored,580.0,inf
10125,Enterococcus faecalis,recovered,censored,476.0,inf
10129,Bacillus subtilis,recovered,ranged,92.7,185.0
10129,Enterococcus faecalis,recovered,censored,742.0,inf
10129,Franconibacter helveticus,recovered,censored,185.0,inf
10129,Pseudomonas aeruginosa,recovered,censored,185.0,inf
10129,Staphylococcus aureus,recovered,censored,185.0,inf
10129,Staphylococcus xylosus,recovered,censored,185.0,inf
10130,Enterococcus faecalis,recovered,censored,679.0,inf
10130,Franconibacter helveticus,recovered,ranged,84.8,170.0
10130,Pseudomonas aeruginosa,recovered,censored,170.0,inf
10130,Staphylococcus aureus,recovered,censored,170.0,inf
10131,Enterococcus faecalis,recovered,censored,605.0,inf
10132,Bacillus subtilis,recovered,ranged,2.13,4.26
10132,Enterococcus faecalis,recovered,censored,545.0,inf
10132,Staphylococcus aureus,recovered,censored,136.0,inf
10132,Staphylococcus xylosus,recovered,ranged,17.0,34.1
10136,Franconibacter helveticus,recovered,ranged,0.729,1.46
10149,Escherichia coli,recovered,ranged,4.5,9.0
10150,Streptococcus suis,recovered,censored,58.8,inf
10151,Escherichia coli,recovered,ranged,4.5,9.0
10156,Streptococcus suis,recovered,censored,56.5,inf
10186,Escherichia coli,recovered,ranged,4.5,9.0
10186,Pseudomonas aeruginosa,recovered,ranged,18.0,36.0
10187,Acinetobacter baumannii,recovered,ranged,4.5,9.0
10187,Escherichia coli,recovered,ranged,4.5,9.0
10187,Pseudomonas aeruginosa,recovered,ranged,18.0,36.0
10188,Bacillus subtilis,recovered,ranged,0.6,1.1
10188,Escherichia coli,recovered,ranged,4.5,9.0
10189,Acinetobacter baumannii,recovered,ranged,4.5,9.0
10189,Pseudomonas aeruginosa,recovered,ranged,18.0,36.0
10190,Bacillus subtilis,recovered,ranged,0.6,1.1
10191,Acinetobacter baumannii,recovered,ranged,9.0,18.0
10191,Bacillus subtilis,recovered,ranged,0.6,1.1
10191,Escherichia coli,recovered,ranged,4.5,9.0
10192,Acinetobacter baumannii,recovered,ranged,4.5,9.0
10192,Bacillus subtilis,recovered,ranged,0.6,1.1
10192,Escherichia coli,recovered,ranged,9.0,18.0
10194,Escherichia coli,recovered,ranged,9.0,18.0
10194,Pseudomonas aeruginosa,recovered,ranged,9.0,18.0
10195,Escherichia coli,recovered,ranged,9.0,18.0
10195,Pseudomonas aeruginosa,recovered,ranged,18.0,36.0
10196,Escherichia coli,recovered,ranged,4.5,9.0
10197,Escherichia coli,recovered,ranged,4.5,9.0
10198,Acinetobacter baumannii,recovered,ranged,4.5,9.0
10198,Bacillus subtilis,recovered,ranged,0.6,1.1
10198,Escherichia coli,recovered,ranged,4.5,9.0
10199,Bacillus subtilis,recovered,ranged,0.6,1.1
10200,Acinetobacter baumannii,recovered,ranged,36.0,72.0
10200,Pseudomonas aeruginosa,recovered,ranged,18.0,36.0
10229,Glaesserella parasuis,recovered,ranged,10.0,20.0
10229,Listeria monocytogenes,recovered,censored,80.0,inf
10229,Salmonella typhimurium,recovered,ranged,5.0,10.0
10277,Salmonella typhimurium,recovered,ranged,6.0,7.4
10277,Staphylococcus aureus,recovered,ranged,14.5,21.9
10277,Staphylococcus epidermidis,recovered,ranged,11.3,14.5
10278,Salmonella typhimurium,recovered,ranged,6.0,7.4
10278,Staphylococcus epidermidis,recovered,ranged,8.0,9.8
10279,Staphylococcus aureus,recovered,ranged,15.2,22.2
10279,Staphylococcus epidermidis,recovered,ranged,12.0,14.6
10280,Salmonella typhimurium,recovered,ranged,4.6,6.0
10280,Staphylococcus aureus,recovered,ranged,12.0,14.6
10280,Staphylococcus epidermidis,recovered,ranged,9.4,12.0
10281,Staphylococcus aureus,recovered,ranged,20.0,28.0
10281,Staphylococcus epidermidis,recovered,ranged,12.0,14.6
10283,Escherichia coli,recovered,censored,64.0,inf
10283,Salmonella typhimurium,recovered,censored,64.0,inf
10283,Staphylococcus aureus,recovered,censored,64.0,inf
10283,Staphylococcus epidermidis,recovered,censored,64.0,inf
10290,Bacillus cereus,recovered,censored,50.0,inf
10290,Staphylococcus aureus,recovered,censored,50.0,inf
10291,Enterococcus faecalis,recovered,censored,283.0,inf
10291,Pseudomonas aeruginosa,recovered,censored,283.0,inf
10292,Pseudomonas aeruginosa,recovered,censored,279.0,inf
10294,Escherichia coli,recovered,censored,278.0,inf
10294,Pseudomonas aeruginosa,recovered,censored,278.0,inf
10319,Escherichia coli,recovered,censored,82.8,inf
10344,Bacillus cereus,recovered,ranged,4.45,4.53
10344,Bacillus subtilis,recovered,ranged,5.12,5.19
10344,Klebsiella pneumoniae,recovered,ranged,1.7,1.76
10344,Pseudomonas aeruginosa,recovered,ranged,2.83,2.89
10344,Staphylococcus aureus,recovered,ranged,5.29,5.36
10345,Mycobacterium tuberculosis,recovered,censored,300.0,inf
10346,Mycobacterium tuberculosis,recovered,censored,300.0,inf
10346,Streptococcus pneumoniae,recovered,censored,300.0,inf
10347,Mycobacterium tuberculosis,recovered,censored,300.0,inf
10348,Mycobacterium tuberculosis,recovered,censored,300.0,inf
10348,Streptococcus pneumoniae,recovered,censored,300.0,inf
10349,Proteus mirabilis,recovered,censored,30.0,inf
10352,Streptococcus gordonii,recovered,censored,519.0,inf
10352,Streptococcus sanguinis,recovered,censored,519.0,inf
10353,Actinomyces naeslundii,recovered,censored,257.0,inf
10353,Actinomyces viscosus,recovered,censored,257.0,inf
10353,Streptococcus mutans,recovered,censored,257.0,inf
10354,Acinetobacter baumannii,recovered,censored,200.0,inf
10354,Enterococcus faecalis,recovered,censored,200.0,inf
10354,Klebsiella pneumoniae,recovered,censored,200.0,inf
10354,Listeria ivanovii,recovered,censored,200.0,inf
10354,Pseudomonas aeruginosa,recovered,censored,200.0,inf
10354,Salmonella enterica,recovered,censored,200.0,inf
10354,Streptococcus pyogenes,recovered,censored,200.0,inf
10355,Acinetobacter baumannii,recovered,censored,200.0,inf
10355,Enterococcus faecalis,recovered,censored,200.0,inf
10355,Klebsiella pneumoniae,recovered,censored,200.0,inf
10355,Listeria ivanovii,recovered,censored,200.0,inf
10355,Pseudomonas aeruginosa,recovered,censored,200.0,inf
10355,Salmonella enterica,recovered,censored,200.0,inf
10356,Klebsiella oxytoca,recovered,censored,32.7,inf
10356,Klebsiella pneumoniae,recovered,censored,32.7,inf
10356,Proteus mirabilis,recovered,censored,32.7,inf
10356,Proteus vulgaris,recovered,censored,32.7,inf
10360,Proteus vulgaris,recovered,censored,1330.0,inf
10361,Proteus vulgaris,recovered,censored,667.0,inf
10362,Proteus vulgaris,recovered,censored,818.0,inf
10363,Proteus vulgaris,recovered,censored,1440.0,inf
10364,Proteus vulgaris,recovered,censored,692.0,inf
10365,Proteus vulgaris,recovered,censored,1240.0,inf
10366,Proteus vulgaris,recovered,censored,856.0,inf
10367,Proteus vulgaris,recovered,censored,1560.0,inf
10368,Escherichia coli,recovered,censored,3430.0,inf
10368,Proteus vulgaris,recovered,censored,3430.0,inf
10369,Klebsiella pneumoniae,recovered,censored,2810.0,inf
10369,Proteus vulgaris,recovered,censored,2810.0,inf
10370,Proteus vulgaris,recovered,censored,2600.0,inf
10371,Escherichia coli,recovered,censored,3900.0,inf
10371,Klebsiella pneumoniae,recovered,censored,3900.0,inf
10371,Proteus vulgaris,recovered,censored,3900.0,inf
10371,Staphylococcus aureus,recovered,censored,3900.0,inf
10372,Proteus vulgaris,recovered,censored,3510.0,inf
10373,Enterococcus faecalis,recovered,censored,6680.0,inf
10373,Proteus vulgaris,recovered,censored,6680.0,inf
10374,Enterococcus faecalis,recovered,censored,3600.0,inf
10374,Escherichia coli,recovered,censored,3600.0,inf
10374,Klebsiella pneumoniae,recovered,censored,3600.0,inf
10374,Proteus vulgaris,recovered,censored,3600.0,inf
10374,Pseudomonas aeruginosa,recovered,censored,3600.0,inf
10374,Staphylococcus aureus,recovered,censored,3600.0,inf
10375,Enterococcus faecalis,recovered,censored,2920.0,inf
10375,Escherichia coli,recovered,censored,2920.0,inf
10375,Klebsiella pneumoniae,recovered,censored,2920.0,inf
10375,Proteus vulgaris,recovered,censored,2920.0,inf
10375,Pseudomonas aeruginosa,recovered,censored,2920.0,inf
10375,Staphylococcus aureus,recovered,censored,2920.0,inf
10376,Escherichia coli,recovered,censored,5610.0,inf
10376,Proteus vulgaris,recovered,censored,5610.0,inf
10376,Staphylococcus aureus,recovered,censored,5610.0,inf
10377,Enterococcus faecalis,recovered,censored,4130.0,inf
10377,Escherichia coli,recovered,censored,4130.0,inf
10377,Klebsiella pneumoniae,recovered,censored,4130.0,inf
10377,Proteus vulgaris,recovered,censored,4130.0,inf
10377,Staphylococcus aureus,recovered,censored,4130.0,inf
10378,Escherichia coli,recovered,censored,3690.0,inf
10378,Proteus vulgaris,recovered,censored,3690.0,inf
10378,Staphylococcus aureus,recovered,censored,3690.0,inf
10379,Bacillus subtilis,recovered,censored,3680.0,inf
10379,Enterococcus faecalis,recovered,censored,3680.0,inf
